speaker,text,act,conv_id,topic,topic_ldaconv,topic_ldautt
1,and i wanted to find actually a a nicer format or a maybe a more compact format than what we used before.,0,0,-1,-1,-1
1,right.,1,0,-1,-1,-1
1,just because you've got ten channels or whatever and two hours of a meeting.,0,0,-1,-1,-1
0,it's it's a lot of,2,0,-1,-1,-1
1,now now how would you how would you represent um multiple speakers in this framework?,4,0,-1,-1,-1
1,huge.,0,0,-1,-1,-1
1,were you would just represent them as,2,0,-1,-1,-1
1,um,3,0,-1,-1,-1
1,you would have like a speaker tag or something?,4,0,-1,-1,-1
1,there's a speaker tag up at the top which identifies them.,0,0,-1,-1,-1
0,and then each,2,0,-1,-1,-1
0,the way i had it is each turn or each utterance i don't even remember now had a speaker i.d. tag attached to it.,0,0,-1,-1,-1
1,uhhuh.,1,0,-1,-1,-1
0,okay.,0,0,-1,-1,-1
1,and in this format you would have a different tag.,0,0,-1,-1,-1
0,which which would uh be linked to the link.,0,0,-1,-1,-1
1,yeah.,0,0,-1,-1,-1
1,so so somewhere else you would have another thing that would be,2,0,-1,-1,-1
0,um,3,0,-1,-1,-1
0,let's see would it be a node or a link?,4,0,-1,-1,-1
0,um,3,0,-1,-1,-1
0,and so so this one would have um an i.d. is link link seventy four or something like that.,0,0,-1,-1,-1
0,and then somewhere up here you would have a link that that uh you know was referencing l. seventy four and had speaker adam.,0,0,-1,-1,-1
1,uhhuh.,1,0,-1,-1,-1
1,actually it's the channel i think that,2,0,-1,-1,-1
1,is?,2,0,-1,-1,-1
1,you know.,3,0,-1,-1,-1
0,or something like that.,0,0,-1,-1,-1
1,i mean,2,0,-1,-1,-1
1,well channel or speaker or whatever.,0,0,-1,-1,-1
1,yeah channel is what the channelized output,2,0,-1,-1,-1
1,it doesn't,2,0,-1,-1,-1
1,this isn't quite right.,0,0,-1,-1,-1
0,i have to look at it again.,0,0,-1,-1,-1
1,right.,1,0,-1,-1,-1
1,yeah but,2,0,-1,-1,-1
1,but but so how in the nist format do we express a hierarchical relationship between um say an utterance and the words within it?,4,0,-1,-1,-1
0,so how do you tell that these are the words that belong to that utterance?,4,0,-1,-1,-1
1,um you would have another structure lower down than this that would be saying they're all belonging to this i.d.,0,0,-1,-1,-1
1,uhhuh.,0,0,-1,-1,-1
1,so each thing refers to the utterance that it belongs to.,0,0,-1,-1,-1
1,right.,0,0,-1,-1,-1
1,so it's it's not it's sort of bottom up.,0,0,-1,-1,-1
1,and then each utterance could refer to a turn.,0,0,-1,-1,-1
0,and each turn could refer to something higher up.,0,0,-1,-1,-1
1,and what if you actually have,2,0,-1,-1,-1
0,so right now what you have as utterance um the closest thing that comes out of the channelized is the stuff between the segment boundaries that the transcribers put in or that thilo put in.,0,0,-1,-1,-1
0,which may or may not actually be like a it's usually not um the beginning and end of a sentence say.,0,0,-1,-1,-1
1,well that's why i didn't call it sentence.,0,0,-1,-1,-1
1,so,3,0,-1,-1,-1
0,right.,0,0,-1,-1,-1
0,um so it's like a segment or something.,0,0,-1,-1,-1
1,yeah.,0,0,-1,-1,-1
1,so,3,0,-1,-1,-1
0,i mean i assume this is possible that if you have someone annotates the punctuation or whatever when they transcribe you can say you know from for from the beginning of the sentence to the end of the sentence from the annotations this is a unit.,0,0,-1,-1,-1
0,even though it never actually,2,0,-1,-1,-1
0,it's only a unit by virtue of the annotations at the word level.,0,0,-1,-1,-1
1,sure.,0,0,-1,-1,-1
0,i mean so you would you would have yet another tag.,0,0,-1,-1,-1
1,and then that would get a tag somehow.,0,0,-1,-1,-1
1,you'd have another tag which says this is of type sentence.,0,0,-1,-1,-1
1,okay.,0,0,-1,-1,-1
0,okay.,0,0,-1,-1,-1
1,and,3,0,-1,-1,-1
1,but it's just not overtly in the,2,0,-1,-1,-1
1,what,2,0,-1,-1,-1
1,okay.,1,0,-1,-1,-1
1,um because this is exactly the kind of,2,0,-1,-1,-1
1,so,3,0,-1,-1,-1
1,i think that should be possible as long as the,2,0,-1,-1,-1
0,but uh what i don't understand is where the where in this type of file that would be expressed.,0,0,-1,-1,-1
1,right.,0,0,-1,-1,-1
0,you would have another tag somewhere.,0,0,-1,-1,-1
0,it's well there're two ways of doing it.,0,0,-1,-1,-1
1,so it would just be floating before the sentence or floating after the sentence without a time mark.,0,0,-1,-1,-1
1,you could have some sort of link type.,0,0,-1,-1,-1
0,type equals sentence.,0,0,-1,-1,-1
0,and i.d. is s. whatever.,0,0,-1,-1,-1
0,and then lower down you could have an utterance.,0,0,-1,-1,-1
0,so the type is utterance equals utt.,0,0,-1,-1,-1
0,and you could either say that,2,0,-1,-1,-1
0,no.,0,0,-1,-1,-1
0,i don't know.,0,0,-1,-1,-1
0,i take that back.,0,0,-1,-1,-1
1,so here's the thing.,0,0,-1,-1,-1
0,um,3,0,-1,-1,-1
1,see because it's,2,0,-1,-1,-1
1,can you can you say that this is part of this?,4,0,-1,-1,-1
1,hhh.,2,0,-1,-1,-1
1,it's,2,0,-1,-1,-1
1,you would just have a,2,0,-1,-1,-1
1,or do you say this is part of this?,4,0,-1,-1,-1
0,i think,2,0,-1,-1,-1
1,but they're,2,0,-1,-1,-1
1,you would refer up to the sentence.,0,0,-1,-1,-1
1,well the thing,2,0,-1,-1,-1
1,they're actually overlapping each other sort of.,0,0,-1,-1,-1
1,so,3,0,-1,-1,-1
1,the thing is that something may be a part of one thing for one purpose and another thing of another purpose.,0,0,-1,-1,-1
1,right.,1,0,-1,-1,-1
1,you have to have another type then i guess.,0,0,-1,-1,-1
1,so,2,0,-1,-1,-1
0,um,3,0,-1,-1,-1
0,well.,3,0,-1,-1,-1
1,well i think i'm i think i had better look at it again.,0,0,-1,-1,-1
1,let's let's so let's,2,0,-1,-1,-1
1,yeah.,1,0,-1,-1,-1
0,okay.,0,0,-1,-1,-1
1,so,3,0,-1,-1,-1
1,because i i'm,2,0,-1,-1,-1
1,okay.,1,0,-1,-1,-1
1,so for instance,2,0,-1,-1,-1
1,there's one level there's one more level of indirection that i'm forgetting.,0,0,-1,-1,-1
1,suppose you have a word sequence.,0,0,-1,-1,-1
0,and you have two different segmentations of that same word sequence.,0,0,-1,-1,-1
0,say one segmentation is in terms of um you know uh sentences.,0,0,-1,-1,-1
0,and another segmentation is in terms of um i don't know prosodic phrases.,0,0,-1,-1,-1
0,and let's say that they don't nest.,0,0,-1,-1,-1
0,so you know a prosodic phrase may cross two sentences or something.,0,0,-1,-1,-1
1,right.,1,0,-1,-1,-1
1,i don't know if that's true or not.,0,0,-1,-1,-1
0,but let's,2,0,-1,-1,-1
1,well it's definitely true with the segment.,0,0,-1,-1,-1
1,right.,0,0,-1,-1,-1
1,that's what i exactly what i meant by the utterances versus the sentence could be sort of,2,0,-1,-1,-1
1,yeah.,1,0,-1,-1,-1
0,so you want to be you want to say this this word is part of that sentence and this prosodic phrase.,0,0,-1,-1,-1
1,yeah.,3,0,-1,-1,-1
0,yeah.,1,0,-1,-1,-1
1,but the phrase is not part of the sentence.,0,0,-1,-1,-1
0,and neither is the sentence part of the phrase.,0,0,-1,-1,-1
1,right.,0,0,-1,-1,-1
1,i'm pretty sure that you can do that.,0,0,-1,-1,-1
0,but i'm forgetting the exact level of nesting.,0,0,-1,-1,-1
1,so you would have to have two different pointers from the word up one level up.,0,0,-1,-1,-1
0,one to the,2,0,-1,-1,-1
1,so so what you would end up having is a tag saying here's a word.,0,0,-1,-1,-1
0,and it starts here and it ends here.,0,0,-1,-1,-1
1,right.,0,0,-1,-1,-1
1,and then lower down you would say here's a prosodic boundary.,0,0,-1,-1,-1
0,and it has these words in it.,0,0,-1,-1,-1
0,and lower down you'd have here's a sentence.,0,0,-1,-1,-1
1,right.,1,0,-1,-1,-1
1,right.,1,0,-1,-1,-1
1,and it has these words in it.,0,0,-1,-1,-1
1,so you would be able to go in and say you know give me all the words in the in the prosodic phrase.,0,0,-1,-1,-1
0,and give me all the words in the,2,0,-1,-1,-1
1,yep.,0,0,-1,-1,-1
1,yeah.,0,0,-1,-1,-1
1,so i think that's that would,2,0,-1,-1,-1
1,um okay.,0,0,-1,-1,-1
1,let me look at it again.,0,0,-1,-1,-1
1,uhhuh.,1,0,-1,-1,-1
1,okay.,0,0,-1,-1,-1
1,the the the other issue that you had was how do you actually efficiently extract um find and extract information in a structure of this type.,0,0,-1,-1,-1
1,so,3,0,-1,-1,-1
1,that's good.,0,0,-1,-1,-1
1,so you gave some examples like,2,0,-1,-1,-1
1,well.,3,0,-1,-1,-1
0,uh and i mean you guys might,2,0,-1,-1,-1
0,i don't know if this is premature.,0,0,-1,-1,-1
0,because i suppose once you get the representation you can do this.,0,0,-1,-1,-1
0,but the kinds of things i was worried about is,2,0,-1,-1,-1
1,no that's not clear.,0,0,-1,-1,-1
1,uh,3,0,-1,-1,-1
1,i mean yeah you sure you can do it.,0,0,-1,-1,-1
1,well okay.,0,0,-1,-1,-1
0,so if it,2,0,-1,-1,-1
1,but can you do it sort of you know it,2,0,-1,-1,-1
1,i mean i can't do it.,0,0,-1,-1,-1
0,but i can,2,0,-1,-1,-1
0,um,3,0,-1,-1,-1
1,you got to you got to do this you you're going to want to do this very quickly.,0,0,-1,-1,-1
1,well,3,0,-1,-1,-1
1,or else you'll spend all your time sort of searching through very complex data structures.,0,0,-1,-1,-1
1,right.,0,0,-1,-1,-1
0,you'd need a sort of a paradigm for how to do it.,0,0,-1,-1,-1
0,but an example would be find all the cases in which adam started to talk while andreas was talking and his pitch was rising.,0,0,-1,-1,-1
0,andreas's pitch.,0,0,-1,-1,-1
0,that kind of thing.,0,0,-1,-1,-1
1,right.,0,0,-1,-1,-1
0,i mean that's going to be,2,0,-1,-1,-1
0,is the rising pitch a feature?,4,0,-1,-1,-1
0,or is it going to be in the same file?,4,0,-1,-1,-1
1,well the rising pitch will never be hand annotated.,0,0,-1,-1,-1
0,so the all the prosodic features are going to be automatically,2,0,-1,-1,-1
1,but the,3,0,-1,-1,-1
0,i mean that's going to be hard regardless.,0,0,-1,-1,-1
1,so they're going to be in those,2,0,-1,-1,-1
1,right?,4,0,-1,-1,-1
0,because you're going to have to write a program that goes through your feature file and looks for rising pitches.,0,0,-1,-1,-1
1,yeah.,1,0,-1,-1,-1
1,so,3,0,-1,-1,-1
0,right.,0,0,-1,-1,-1
0,so normally what we would do is we would say what do we want to assign rising pitch to.,0,0,-1,-1,-1
0,are we going to assign it to words.,0,0,-1,-1,-1
0,are we going to just assign it to sort of,2,0,-1,-1,-1
0,when it's rising we have a begin end rise representation.,0,0,-1,-1,-1
0,but suppose we dump out this file.,0,0,-1,-1,-1
0,and we say uh for every word we just classify it as you know rise or fall or neither.,0,0,-1,-1,-1
1,okay.,0,0,-1,-1,-1
0,well in that case you would add that to this format.,0,0,-1,-1,-1
1,okay.,0,0,-1,-1,-1
0,so we would basically be sort of um taking the format and enriching it with things that we want to query in relation to the words that are already in the file.,0,0,-1,-1,-1
1,right.,0,0,-1,-1,-1
1,and then querying it.,0,0,-1,-1,-1
0,okay.,3,0,-1,-1,-1
1,you want sort of a grep that's that works at the structural on the structural representation.,0,0,-1,-1,-1
1,you have that.,0,0,-1,-1,-1
0,there's a standard again in x.m.l. specifically for searching x.m.l. documents structured x. x.m.l. documents where you can specify both the content and the structural position.,0,0,-1,-1,-1
1,yeah but it's it's not clear that that's,2,0,-1,-1,-1
1,if,2,0,-1,-1,-1
1,that's relative to the structure of the x.m.l. document.,0,0,-1,-1,-1
0,not to the structure of what you're representing in the document.,0,0,-1,-1,-1
1,you use it as a tool.,0,0,-1,-1,-1
0,you use it as a tool.,0,0,-1,-1,-1
0,not an end user.,0,0,-1,-1,-1
0,it's not an end user thing.,0,0,-1,-1,-1
1,right.,0,0,-1,-1,-1
1,it's it's you would use that to build your tool to do that sort of search.,0,0,-1,-1,-1
1,right.,1,0,-1,-1,-1
0,because here you're specifying a lattice.,0,0,-1,-1,-1
1,uh,2,0,-1,-1,-1
1,so the underlying that's the underlying data structure.,0,0,-1,-1,-1
1,but as long as the,2,0,-1,-1,-1
1,and you want to be able to search in that lattice.,0,0,-1,-1,-1
1,it's a graph.,0,0,-1,-1,-1
0,but,3,0,-1,-1,-1
1,that's different from searching through the text.,0,0,-1,-1,-1
1,but it seems like as long as the features that,2,0,-1,-1,-1
1,well.,3,0,-1,-1,-1
0,no no no.,0,0,-1,-1,-1
0,the whole point is that the text and the lattice are isomorphic.,0,0,-1,-1,-1
0,they represent each other completely.,0,0,-1,-1,-1
1,um,3,0,-1,-1,-1
1,so that,2,0,-1,-1,-1
0,i mean,2,0,-1,-1,-1
1,that's true if the features from your acoustics or whatever that are not explicitly in this are at the level of these types.,0,0,-1,-1,-1
1,hhh.,2,0,-1,-1,-1
1,that that if you can do that,2,0,-1,-1,-1
1,yeah but that's going to be the trouble no matter what.,0,0,-1,-1,-1
0,right?,4,0,-1,-1,-1
0,no matter what format you choose you're going to have the you're going to have the difficulty of relating the the frame level features.,0,0,-1,-1,-1
1,that's right.,0,0,-1,-1,-1
0,that's true.,0,0,-1,-1,-1
0,that's why i was trying to figure out what's the best format for this representation.,0,0,-1,-1,-1
1,yep.,1,0,-1,-1,-1
1,and it's still going to be,2,0,-1,-1,-1
0,it's still going to be uh not direct.,0,0,-1,-1,-1
1,huh.,1,0,-1,-1,-1
1,you know it,2,0,-1,-1,-1
1,right.,0,0,-1,-1,-1
1,or another example was you know uh where in the language where in the word sequence are people interrupting.,0,0,-1,-1,-1
0,so,3,0,-1,-1,-1
0,i guess that one's actually easier.,0,0,-1,-1,-1
1,what about,2,0,-1,-1,-1
0,what about um the idea of using a relational database to uh store the information from the x.m. l?,4,0,-1,-1,-1
0,so you would have,2,0,-1,-1,-1
0,x.m.l. basically would,2,0,-1,-1,-1
0,uh,3,0,-1,-1,-1
0,you you could use the x.m.l. to put the data in.,0,0,-1,-1,-1
0,and then when you get data out you put it back in x.m.l.,0,0,-1,-1,-1
0,so use x.m.l. as sort of the the transfer format.,0,0,-1,-1,-1
1,transfer.,0,0,-1,-1,-1
1,uh but then you store the data in the database.,0,0,-1,-1,-1
0,which allows you to do all kinds of good search things in there.,0,0,-1,-1,-1
1,the uh,3,0,-1,-1,-1
0,one of the things that atlas is doing is they're trying to define an a.p.i. which is independent of the back store.,0,0,-1,-1,-1
1,huh?,4,0,-1,-1,-1
1,so that uh you could define a single a.p.i. and the the storage could be flat x.m.l. files or a database.,0,0,-1,-1,-1
1,uhhuh.,1,0,-1,-1,-1
1,my opinion on that is for the sort of stuff that we're doing i suspect it's overkill to do a full relational database that um just a flat file and uh search tools i bet will be enough.,0,0,-1,-1,-1
1,but,2,0,-1,-1,-1
1,but that's the advantage of atlas is that if we actually take decide to go that route completely and we program to their a.p.i. then if we wanted to add a database later it would be pretty easy.,0,0,-1,-1,-1
1,uhhuh.,1,0,-1,-1,-1
0,uhhuh.,1,0,-1,-1,-1
1,it seems like the kind of thing you'd do if i don't know if people start adding all kinds of bells and whistles to the data.,0,0,-1,-1,-1
0,and so that might be,2,0,-1,-1,-1
0,i mean it'd be good for us to know to use a format where we know we can easily um input that to some database if other people are using it.,0,0,-1,-1,-1
1,yep.,1,0,-1,-1,-1
1,something like that.,0,0,-1,-1,-1
1,i guess i'm just a little hesitant to try to go whole hog on sort of the the whole framework that that nist is talking about with atlas and a database and all that sort of stuff.,0,0,-1,-1,-1
1,so,3,0,-1,-1,-1
1,because it's a big learning curve just to get going.,0,0,-1,-1,-1
1,huh.,1,0,-1,-1,-1
1,huh.,1,0,-1,-1,-1
1,whereas if we just do a flat file format sure it may not be as efficient.,0,0,-1,-1,-1
0,but everyone can program in perl and and use it.,0,0,-1,-1,-1
1,okay.,0,0,-1,-1,-1
1,right?,4,0,-1,-1,-1
0,so as opposed to,2,0,-1,-1,-1
1,but this is,2,0,-1,-1,-1
0,i i'm still um not convinced that you can do much at all on the text on the flat file that that you know the text representation.,0,0,-1,-1,-1
0,because the text representation is going to be uh not reflecting the structure of of your words and annotations.,0,0,-1,-1,-1
0,it's just it's,2,0,-1,-1,-1
1,well if it's not representing it then how do you recover it?,4,0,-1,-1,-1
0,of course it's representing it.,0,0,-1,-1,-1
1,no.,0,0,-1,-1,-1
0,you you have to,2,0,-1,-1,-1
1,that's the whole point.,0,0,-1,-1,-1
1,what you have to do is you have to basically,2,0,-1,-1,-1
0,yeah you can use perl to read it in and construct a internal representation that is essentially a lattice.,0,0,-1,-1,-1
0,but the,2,0,-1,-1,-1
1,yeah.,1,0,-1,-1,-1
1,okay.,0,0,-1,-1,-1
1,and then,2,0,-1,-1,-1
1,well that was a different point.,0,0,-1,-1,-1
0,right?,4,0,-1,-1,-1
0,so what i was saying is that,2,0,-1,-1,-1
1,right.,1,0,-1,-1,-1
0,but that's what you'll have to do.,0,0,-1,-1,-1
1,for perl if you want to just do perl.,0,0,-1,-1,-1
0,if you wanted to use the structured x.m.l. query language that's a different thing.,0,0,-1,-1,-1
0,and it's a set of tools that let you specify given the d. d.d.t.d.t.d. of the document um what sorts of structural searches you want to do.,0,0,-1,-1,-1
0,so you want to say that you know you're looking for um a tag within a tag within a particular tag that has this particular text in it um and uh refers to a particular value.,0,0,-1,-1,-1
0,and so the point isn't that an end user who is looking for a query like you specified wouldn't program it in this language.,0,0,-1,-1,-1
0,what you would do is someone would build a tool that used that as a library.,0,0,-1,-1,-1
0,so that they so that you wouldn't have to construct the internal representations yourself.,0,0,-1,-1,-1
1,is a,2,0,-1,-1,-1
0,see i think the kinds of questions at least in the next to the end of this year are there may be a lot of different ones.,0,0,-1,-1,-1
0,but they'll all have a similar nature.,0,0,-1,-1,-1
0,they'll be looking at either a word level prosodic uh an a value.,0,0,-1,-1,-1
0,like a continuous value.,0,0,-1,-1,-1
1,uhhuh.,1,0,-1,-1,-1
1,like the slope of something.,0,0,-1,-1,-1
0,but,3,0,-1,-1,-1
0,you know we'll do something where we some kind of data reduction where the prosodic features are sort uh either at the word level or at the segment level.,0,0,-1,-1,-1
1,right.,0,0,-1,-1,-1
1,or or something like that.,0,0,-1,-1,-1
0,they're not going to be at the phone level and they're not going to be at the frame level when we get done with sort of giving them simpler shapes and things.,0,0,-1,-1,-1
0,and so the main thing is just being able,2,0,-1,-1,-1
0,well i guess the two goals.,0,0,-1,-1,-1
0,um one that chuck mentioned is starting out with something that we don't have to start over that we don't have to throw away if other people want to extend it for other kinds of questions.,0,0,-1,-1,-1
1,right.,1,0,-1,-1,-1
1,and being able to at least get enough uh information out on where we condition the location of features on information that's in the kind of file that you put up there.,0,0,-1,-1,-1
